184,5
184,2
184,1
184,1
184,2
185,7
184,6
185,7
185,4
184,2
184,2
191,1
192,0
184,1
184,3
184,2
184,2
184,1
184,1
184,1
184,0
194,1
209,2
210,10
210,8
210,9
209,1
209,1
210,9
209,1
209,87
209,2
209,2
209,1
203,5
210,15
210,8
210,11
210,3
210,3
210,1
210,3
219,22
218,2
219,2
219,2
220,2
240,1
211,7
231,3
211,5
231,2
240,1
231,2
240,1
248,2
251,1
254,5
254,1
254,3
255,2
256,1
254,1
268,2
271,1
271,9
271,1
320,1
320,2
322,2
322,564
322,1176
322,1768
322,1214
322,566
322,1796
322,566
322,1
322,1
322,0
322,2
322,2
322,9
322,11
322,2
322,1199
322,1200
322,1794
322,1
322,0
322,1795
322,2
322,1
322,1
322,1
322,1
322,1287
322,1
322,1289
322,1305
322,1
322,1
322,2
322,1311
322,0
322,1
322,1
322,1
322,1
322,1
322,13
322,1
322,1
322,1
322,0
322,1359
322,1
322,1
324,2
327,9
328,2
329,831
337,1399
338,1
339,1
339,1231
339,2
339,65
339,1
339,2026
339,1415
339,1416
339,1
339,1418
339,679
339,1241
339,2
322,1811
339,0
340,2015
340,1249
340,2016
341,2018
341,2018
341,2001
342,1468
351,2392
351,2403
351,1981
351,1956
351,1983
351,2415
351,1966
351,2394
351,1993
351,2416
354,2410
355,1973
355,2410
356,2411
386,1
386,0
386,1
386,1
386,1
386,1
386,1
386,1
386,2
386,1
386,1
386,1
386,1
386,2
386,1
386,2
386,2
386,1
386,1
386,1
386,1
386,1
386,1
386,1
386,2
386,2
386,10
386,4
386,4
386,2
386,1
386,1
386,2
386,1
386,1
386,1
386,1
386,1
386,1
386,1
386,1
386,1
386,1
386,1
386,2
386,1
386,1
386,1
386,1
386,2
386,13
386,1
386,0
386,1
386,1
386,1
386,2
386,0
386,1
386,1
386,1
386,1
386,1
386,0
386,2
386,2
386,1
386,1
386,1
386,0
386,0
386,1
386,1
386,1
386,1
386,1
386,1
386,0
386,1
386,1
386,0
386,1
386,1
386,1
386,2
386,1
386,1
386,1
386,1
386,1
386,1
386,1
386,1
386,2097
386,1925
386,2135
386,2136
386,1926
386,2691
386,1927
386,2138
386,2692
386,2139
386,1929
386,2694
386,2759
386,1324
386,1440
386,1325
386,1441
386,1443
386,2764
386,2766
386,2115
386,2116
386,2117
386,2118
386,2119
386,2120
386,2122
386,2123
386,2124
386,2125
386,2127
386,2140
386,2128
386,2166
386,2129
386,2167
386,2130
386,2131
386,2132
386,2133
386,2135
386,2135
386,2136
386,2137
386,2138
386,2139
386,2140
386,2140
386,2141
386,2142
386,2143
386,2144
386,2145
386,2145
386,1358
386,1407
386,1409
386,1410
386,1411
386,2069
386,1498
386,2281
386,1614
386,2284
386,1616
386,2285
386,1547
386,2287
386,2289
386,2290
386,2291
386,2292
386,2293
386,2294
386,2294
386,2295
386,2296
386,2297
386,2297
386,2298
386,2299
386,2300
386,2301
386,2301
386,2302
386,2303
386,2303
386,2304
386,2305
386,2305
386,2306
386,2307
386,2309
386,2310
386,2312
386,2313
386,2314
386,2315
386,2316
386,2317
386,2319
386,2320
386,2321
386,2322
386,2323
386,2324
386,2325
386,1
386,1
386,2
386,0
386,1
386,2
386,1
386,2357
386,2277
386,1620
386,1764
386,2376
386,40
386,383
386,2460
386,1722
386,0
386,2380
386,1860
386,538
386,1
386,1
386,1
386,1
386,0
386,0
386,1
386,1
386,0
386,2
386,1
386,2
386,2
386,2
386,2
386,5
386,4
386,2571
386,1833
386,5
386,2715
386,2410
386,1965
386,2594
386,1839
386,2577
386,2500
386,1840
386,1795
386,1876
386,1966
386,2497
386,2629
386,2534
386,2527
386,2582
386,1971
386,2502
386,1844
386,1
386,2741
386,2518
409,2744
420,2922
420,2923
428,794
428,2190
428,2192
428,2726
428,2958
428,2068
428,2807
428,2836
428,2959
428,2078
428,2837
428,2736
428,2079
428,2818
428,2737
428,2206
428,2818
428,2079
428,2207
428,2819
428,2737
430,953
430,2338
430,2970
430,2869
430,2212
430,135
430,2340
430,2871
430,952
430,2972
430,951
430,2951
430,3059
430,136
430,3092
430,136
431,2288
431,2289
431,2290
431,1034
431,2328
431,2291
431,2865
431,2950
431,3174
431,1041
431,3032
431,3052
431,2952
431,3083
431,3175
431,3033
432,2430
443,2372
443,2373
444,1109
444,2338
447,3223
447,2422
449,3071
447,1132
449,2523
449,2972
449,1371
449,132
449,1374
449,1274
449,1277
449,1262
449,1247
449,2558
449,137
449,2466
449,3118
449,1
449,1256
449,1
449,1
449,2562
449,142
449,143
449,2563
448,3104
449,2436
449,3094
447,3132
449,3318
449,3002
449,136
449,1
450,2486
450,3022
451,2449
450,3320
450,2566
451,3209
451,2487
451,3240
449,3177
450,3097
451,2450
451,3189
451,3209
451,3331
452,3109
452,2451
451,2578
452,3211
452,2488
452,3191
452,3241
452,3333
452,3191
452,2579
452,3211
452,3110
452,2452
452,2490
452,3192
452,3334
452,3243
452,2488
452,2410
452,3156
452,2537
453,3243
452,3258
454,3386
457,2637
457,2553
457,3353
457,3355
457,3357
457,3359
457,3362
457,2612
457,3268
457,1544
457,2709
457,3155
457,2622
457,1
457,3273
457,1
457,3382
457,2718
457,1
457,3384
457,1
457,3386
457,1
457,3386
457,1
457,1
457,1
457,0
457,0
457,0
457,3420
457,2667
457,3421
457,2668
457,2669
457,2670
457,2671
457,2672
457,1
457,1
457,3422
457,2764
457,1
457,1
457,3428
457,3428
457,1
